id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
240558,MLI-2017-1-15108-28,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents""",Sahel memo,2017-09-07,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents",,1,Doro village,"Doro, Gao – Gossi route",Tombouctou region,Gourma-Rharous cercle,16.139928,-0.849212,POINT (-0.849212 16.139928),152999,Mali,432,Africa,1,1,07/24/2017 00:00:00,07/24/2017 00:00:00,2,0,0,0,2,2,2,
240560,MLI-2017-2-15255-2,2017,True,Clear,2,15255,14109,"GATIA, MSA - IS",15255,15255,"GATIA, MSA - IS",6837,6837,"GATIA, MSA",234,234,IS,2,"""Sahel memo,2017-09-07,Armed Banditry and Clashes Between non-Jihadist Armed Groups"";""InsecurIty, the Breakdown of social trust, and armed actor Governance In central and northern mali,2017-08-31,Violence Against Armed Movements (p.18)""","Sahel memo;InsecurIty, the Breakdown of social trust, and armed actor Governance In central and northern mali",2017-09-07;2017-08-31,Armed Banditry and Clashes Between non-Jihadist Armed Groups;Violence Against Armed Movements (p.18),NGO Kisal; MSA,2,Anderanboukane town,"Andéramboukane (near), Ménaka Region",Ménaka region,Andéramboukane cercle,15.427500,3.017500,POINT (3.017500 15.427500),151567,Mali,432,Africa,2,2,07/11/2017 00:00:00,07/16/2017 00:00:00,0,30,0,0,30,60,30,
240561,CHA-2017-2-5391-0,2017,False,Clear,2,5391,4781,Fulani - Tuareg,5391,5391,Fulani - Tuareg,607,607,Fulani,937,937,Tuareg,1,"""Sahel memo,2017-09-07,Armed Banditry and Clashes Between non-Jihadist Armed Groups""",Sahel memo,2017-09-07,Armed Banditry and Clashes Between non-Jihadist Armed Groups,,2,Tagaran Gabout well,"Tagrangaboyte (near), Ménaka Region",Gao region,Ansongo cercle,15.768100,0.984700,POINT (0.984700 15.768100),152282,Mali,432,Africa,1,1,07/24/2017 00:00:00,07/24/2017 00:00:00,0,5,0,0,5,5,5,
240562,MLI-2017-1-15108-77,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-08-02,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-08-02,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Boni town,"Boni, Mopti Region",Mopti region,Douentza cercle,15.076580,-2.219760,POINT (-2.219760 15.076580),151556,Mali,432,Africa,1,1,06/23/2017 00:00:00,06/23/2017 00:00:00,0,0,0,0,0,2,0,
240563,BFO-2017-3-15176-0,2017,True,Clear,3,6648,13999,Ansaroul Islam - Civilians,6648,15176,Ansaroul Islam - Civilians,6648,6648,Ansaroul Islam,9999,1,Civilians,1,"""Sahel memo,2017-08-02,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-08-02,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,3,Douentza cercle,"Mougnoukana, Commune of Mondoro, Mopti Region",Mopti region,Douentza cercle,15.069470,-2.408750,POINT (-2.408750 15.069470),151556,Mali,432,Africa,1,1,06/29/2017 00:00:00,06/29/2017 00:00:00,0,0,1,0,1,1,1,
240584,MLI-2017-1-15108-29,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""Sahel memo,2017-06-15,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM"";""VOA,2017-06-01,Two Malian soldiers killed in an ambush in Mali"";""Romandie,2017-06-01,Mali: ambush against Malian army, French soldiers injured by gunfire""",Sahel memo;VOA;Romandie,2017-06-15;2017-06-01;2017-06-01,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM;Two Malian soldiers killed in an ambush in Mali;Mali: ambush against Malian army, French soldiers injured by gunfire","Ministry of Defense, JNIM",5,between Djiabaly and Nampala,"Between Diabaly and Nampala, 30 km from the latter, near the village of Tikerefinadji",Segou region,Niono cercle,15.043624,-5.641855,POINT (-5.641855 15.043624),151549,Mali,432,Africa,1,2,05/31/2017 00:00:00,06/01/2017 00:00:00,3,2,0,0,5,11,5,
240596,MLI-2017-2-15162-1,2017,False,Clear,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-05-03,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Ké-Macina town,"Ké-Macina, Mopti Region",Segou region,Macina cercle,13.964100,-5.357910,POINT (-5.357910 13.964100),149390,Mali,432,Africa,1,1,04/11/2017 00:00:00,04/11/2017 00:00:00,0,0,0,0,0,7,0,
240598,MLI-2017-1-15108-30,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-05-03,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Aguelhok village,"Aguelhoc, Kidal Regio",Kidal region,Tessalit cercle,19.461389,0.858889,POINT (0.858889 19.461389),157322,Mali,432,Africa,1,1,04/23/2017 00:00:00,04/23/2017 00:00:00,0,0,0,0,0,1,0,
240599,MLI-2017-1-15108-31,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-05-03,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,2,Koubaye village,"Koubaye (near), Mopti Region",Mopti region,Mopti cercle,14.416389,-4.430000,POINT (-4.430000 14.416389),150112,Mali,432,Africa,1,1,04/26/2017 00:00:00,04/26/2017 00:00:00,2,0,0,0,2,2,2,
240601,MLI-2017-1-15108-32,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-05-03,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,2,Tenenkou town,"25km east of Ténénkou, Mopti Region",Mopti region,Tenenkou cercle,14.457220,-4.916900,POINT (-4.916900 14.457220),150111,Mali,432,Africa,1,1,04/27/2017 00:00:00,04/27/2017 00:00:00,0,2,0,0,2,2,2,
240605,MLI-2017-1-15108-33,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-04-24,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,4,Mopti region,Mopti region,Mopti region,,14.666667,-4.000000,POINT (-4.000000 14.666667),150833,Mali,432,Africa,1,1,03/25/2017 00:00:00,03/25/2017 00:00:00,2,0,0,0,2,2,2,
240606,MLI-2017-1-15108-34,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-04-24,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Almoustarast village,Al-Moustarat,Gao region,Bourem cercle,17.366667,0.087222,POINT (0.087222 17.366667),154441,Mali,432,Africa,1,1,03/25/2017 00:00:00,03/25/2017 00:00:00,3,0,0,0,3,3,3,
240607,MLI-2017-1-15108-35,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,2017-04-24,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Konna town,Konna,Mopti region,Mopti cercle,14.943290,-3.894740,POINT (-3.894740 14.943290),150833,Mali,432,Africa,1,1,03/31/2017 00:00:00,03/31/2017 00:00:00,0,0,2,0,2,2,2,
240616,MLI-2017-1-15259-6,2017,True,Clear,1,14113,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,1,"""Sahel memo,2017-03-12,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali""",Sahel memo,2017-03-12,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali",,2,Anderanboukane town,south of Ménaka toward Andéramboukane,Ménaka region,Andéramboukane cercle,15.427500,3.017500,POINT (3.017500 15.427500),151567,Mali,432,Africa,1,1,02/04/2017 00:00:00,02/04/2017 00:00:00,4,0,0,0,4,4,4,
240618,MLI-2017-1-14610-0,2017,False,Clear,1,13611,13611,Mali: Macina Empire,14610,14610,Government of Mali - FLM,72,72,Government of Mali,6267,6267,FLM,1,"""Sahel memo,2017-03-12,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali""",Sahel memo,2017-03-12,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali",,2,Mopti town,"Madina-Coura, 5km from Mopti",Mopti region,Mopti cercle,14.484300,-4.182960,POINT (-4.182960 14.484300),150112,Mali,432,Africa,1,1,02/04/2017 00:00:00,02/04/2017 00:00:00,4,0,0,0,4,4,4,
240619,MLI-2017-1-12575-1,2017,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,2,"""Sahel memo,2017-03-12,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali"";""ICG,2017-02-28,Mali  FEBRUARY 2017""",Sahel memo;ICG,2017-03-12;2017-02-28,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali;Mali  FEBRUARY 2017",,5,between Goundam and Timbuktu,"between Timbuktu and Goundam, Timbuktu Region
near Alafia, Timbuktu region",Tombouctou region,,16.602794,-3.399788,POINT (-3.399788 16.602794),153714,Mali,432,Africa,1,1,02/08/2017 00:00:00,02/08/2017 00:00:00,1,0,0,0,1,1,1,
240620,MLI-2017-1-12575-2,2017,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Sahel memo,2017-03-12,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali""",Sahel memo,2017-03-12,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali",,1,Ansongo town,Ansongo,Gao region,Ansongo cercle,15.659700,0.502200,POINT (0.502200 15.659700),152282,Mali,432,Africa,1,1,02/10/2017 00:00:00,02/10/2017 00:00:00,1,0,0,0,1,1,1,
240621,MLI-2017-1-14610-5,2017,False,Clear,1,13611,13611,Mali: Macina Empire,14610,14610,Government of Mali - FLM,72,72,Government of Mali,6267,6267,FLM,1,"""Sahel memo,2017-03-12,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali""",Sahel memo,2017-03-12,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali",,1,Dialoubé village,"Dialloubé, Mopti Region",Mopti region,Mopti cercle,15.019100,-4.232400,POINT (-4.232400 15.019100),151552,Mali,432,Africa,1,1,02/11/2017 00:00:00,02/11/2017 00:00:00,0,0,4,0,4,4,4,
240624,MLI-2017-1-12575-5,2017,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,2,"""Sahel memo,2017-03-12,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali"";""Ouest France,2017-02-23,Barkhane ""neutralized"" four members of an armed group in northeastern Mali""",Sahel memo;Ouest France,2017-03-12;2017-02-23,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali;Barkhane ""neutralized"" four members of an armed group in northeastern Mali",,2,Boughessa village,"Tin Afaghout (20km west
of Boughessa), Kidal Region",Kidal region,Abeïbara cercle,20.013610,2.263060,POINT (2.263060 20.013610),158765,Mali,432,Africa,1,2,02/19/2017 00:00:00,02/20/2017 00:00:00,0,0,0,0,0,4,0,
240634,MLI-2017-1-12575-3,2017,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,2,"""Sahel memo,2017-02-17,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali"";""ICG,2017-01-31,Mali  JANUARY 2017""",Sahel memo;ICG,2017-02-17;2017-01-31,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali;Mali  JANUARY 2017",,1,Ansongo town,Ansongo,Gao region,Ansongo cercle,15.659700,0.502200,POINT (0.502200 15.659700),152282,Mali,432,Africa,1,1,01/06/2017 00:00:00,01/06/2017 00:00:00,1,0,0,0,1,2,1,
240637,MLI-2017-1-12575-6,2017,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Sahel memo,2017-02-17,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali""",Sahel memo,2017-02-17,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali",,5,between Goundam and Tonka,"between Tonka and Goundam, Timbuktu Region",Tombouctou region,Goundam cercle,16.293298,-3.784338,POINT (-3.784338 16.293298),152993,Mali,432,Africa,1,1,01/18/2017 00:00:00,01/18/2017 00:00:00,3,0,0,0,3,3,3,
240639,MLI-2017-1-14610-1,2017,False,Clear,1,13611,13611,Mali: Macina Empire,14610,14610,Government of Mali - FLM,72,72,Government of Mali,6267,6267,FLM,1,"""Sahel memo,2017-02-17,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali""",Sahel memo,2017-02-17,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali",FIDH,2,Djiabaly town,"between Dogofri and Diabaly, Segou Region",Segou region,Niono cercle,14.693700,-6.019700,POINT (-6.019700 14.693700),150828,Mali,432,Africa,1,1,01/19/2017 00:00:00,01/19/2017 00:00:00,10,0,0,0,10,10,10,
240750,MLI-2017-1-12575-4,2017,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Sahel memo,2017-02-17,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali""",Sahel memo,2017-02-17,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and MUJWA in Mali",,1,Dinangorou village,"Dinangourou, Mopti Region",Mopti region,Koro cercle,14.451000,-2.244220,POINT (-2.244220 14.451000),150116,Mali,432,Africa,1,1,01/30/2017 00:00:00,01/30/2017 00:00:00,1,0,0,0,1,1,1,
241150,MLI-2017-1-11985-0,2017,False,Clear,1,372,372,Mali: Azawad,11985,11985,Government of Mali - CMA,72,72,Government of Mali,1158,1158,CMA,2,"""ICG,2017-03-31,Mali  MARCH 2017"";""All Africa,2017-03-08,Soldiers Killed As Mali Rebels Defy Government""",ICG;All Africa,2017-03-31;2017-03-08,Mali  MARCH 2017;Soldiers Killed As Mali Rebels Defy Government,,1,Tombouctou town,,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,03/05/2017 00:00:00,03/05/2017 00:00:00,0,0,0,1,1,1,1,
241153,MLI-2017-1-15108-75,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""ICG,2017-03-31,Mali  MARCH 2017""",ICG,2017-03-31,Mali  MARCH 2017, Group to Defend Islam and Muslims ,1,Ké-Macina town,"Macina, Ségou region",Segou region,Macina cercle,13.964100,-5.357910,POINT (-5.357910 13.964100),149390,Mali,432,Africa,1,1,03/25/2017 00:00:00,03/25/2017 00:00:00,0,0,0,1,1,1,1,
241252,MLI-2017-1-15108-78,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""ICG,2017-06-30,Mali  JUNE 2017""",ICG,2017-06-30,Mali  JUNE 2017,,2,Tombouctou town,near Timbuktu,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,06/04/2017 00:00:00,06/04/2017 00:00:00,0,5,0,0,5,5,5,
241630,MLI-2017-1-15108-37,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Associated Press Newswires,2017-09-06,2 UN peacekeepers killed in Mali when convoy hits explosives"";""ICG Crisiswatch,2017-09-30,Mali - Crisiswatch - September 2017""",Associated Press Newswires;ICG Crisiswatch,2017-09-06;2017-09-30,2 UN peacekeepers killed in Mali when convoy hits explosives;Mali - Crisiswatch - September 2017,UN,2,Aguelhok village,"about 15 kilometers (9 miles) outside Aguelhok, Northern Kidal region",Kidal region,Tessalit cercle,19.461389,0.858889,POINT (0.858889 19.461389),157322,Mali,432,Africa,1,1,09/05/2017 00:00:00,09/05/2017 00:00:00,2,0,0,0,2,2,2,
241670,MLI-2017-1-15108-38,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Agence France Presse,2017-09-20,One soldier dead, UN base attacked in Mali"";""Sahel memo,2018-05-29,Mali – Sahel: September 2017 Violent incidents by Al-Qaeda affiliate Jama’at Nusrat al-Islam wal Muslimeen (JNIM), Islamic State in the Greater Sahara (ISGS), Islamic State in West Africa Province (ISWAP), Ansaroul Islam, and other security incidents""",Agence France Presse;Sahel memo,2017-09-20;2018-05-29,"One soldier dead, UN base attacked in Mali;Mali – Sahel: September 2017 Violent incidents by Al-Qaeda affiliate Jama’at Nusrat al-Islam wal Muslimeen (JNIM), Islamic State in the Greater Sahara (ISGS), Islamic State in West Africa Province (ISWAP), Ansaroul Islam, and other security incidents",Military source,3,Ménaka cercle,"55 kilometres (34 miles) from Menaka

between Ansongo and Menaka
",Ménaka region,Ménaka cercle,15.763200,2.840000,POINT (2.840000 15.763200),152286,Mali,432,Africa,1,1,09/20/2017 00:00:00,09/20/2017 00:00:00,4,0,0,0,4,4,4,
241674,MLI-2017-1-15108-39,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""Agence France Presse,2017-09-24,At least 3 peacekeepers killed in Mali attack: UN"";""Reuters News,2017-09-24,Three U.N. soldiers killed in northern Mali explosion -peacekeeping mission"";""AllAfrica,2017-09-25,Three Peacekeepers Killed
CR 	Voice of America""",Agence France Presse;Reuters News;AllAfrica,2017-09-24;2017-09-24;2017-09-25,"At least 3 peacekeepers killed in Mali attack: UN;Three U.N. soldiers killed in northern Mali explosion -peacekeeping mission;Three Peacekeepers Killed
CR 	Voice of America",UN ,5,Road between Gao and Anefis,between the towns of Anefis and Gao,Gao region,Bourem cercle,17.192892,0.236884,POINT (0.236884 17.192892),154441,Mali,432,Africa,1,1,09/24/2017 00:00:00,09/24/2017 00:00:00,3,0,0,0,3,3,3,
241691,MLI-2017-1-15108-40,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""BBC Monitoring Africa,2017-10-02,Mali's militant threat casts shadow over anti-terror force"";""Rida Lyammouri on Twitter,2017-09-24,Mali""",BBC Monitoring Africa;Rida Lyammouri on Twitter,2017-10-02;2017-09-24,Mali's militant threat casts shadow over anti-terror force;Mali,Mali.net ,1,Kidal town,Kidal,Kidal region,Kidal cercle,18.441111,1.407778,POINT (1.407778 18.441111),155883,Mali,432,Africa,1,1,09/21/2017 00:00:00,09/21/2017 00:00:00,0,0,12,0,12,12,12,
241693,MLI-2017-1-15108-41,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""BBC Monitoring Africa,2017-10-02,Mali's militant threat casts shadow over anti-terror force""",BBC Monitoring Africa,2017-10-02,Mali's militant threat casts shadow over anti-terror force,BBc Monitoring,6,Mali,Northern Mali,,,17.000000,-4.000000,POINT (-4.000000 17.000000),154433,Mali,432,Africa,2,4,09/15/2017 00:00:00,10/02/2017 00:00:00,0,0,0,0,0,9,0,
241713,MLI-2017-1-15259-4,2017,True,Clear,1,14113,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,1,"""ICG Crisiswatch,2017-09-30,Mali - Crisiswatch - September 2017""",ICG Crisiswatch,2017-09-30,Mali - Crisiswatch - September 2017,ICG,1,Menaka town,in Ménaka city market,Ménaka region,Ménaka cercle,15.918200,2.402200,POINT (2.402200 15.918200),152285,Mali,432,Africa,1,1,09/06/2017 00:00:00,09/06/2017 00:00:00,0,0,0,1,1,1,1,
241715,MLI-2017-1-15108-42,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""ICG Crisiswatch,2017-09-30,Mali - Crisiswatch - September 2017"";""RFI Afrique,2017-09-16,Mali: the north of the country still under attack""",ICG Crisiswatch;RFI Afrique,2017-09-30;2017-09-16,Mali - Crisiswatch - September 2017;Mali: the north of the country still under attack,ICG,4,Gao region,"Ndaki in Gourma, Gao region 

southwest of Gao, near the border with Burkina ",Gao region,,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,09/08/2017 00:00:00,09/08/2017 00:00:00,0,0,0,0,0,2,0,
241719,MLI-2017-1-15108-83,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""ICG Crisiswatch,2017-09-30,Mali - Crisiswatch - September 2017""",ICG Crisiswatch,2017-09-30,Mali - Crisiswatch - September 2017,ICG,5,between Ansongo and Menaka,"on Ansongo-Ménaka axis, Gao region",Gao region,,15.840366,1.359345,POINT (1.359345 15.840366),152283,Mali,432,Africa,1,1,09/06/2017 00:00:00,09/06/2017 00:00:00,0,0,0,0,0,3,0,
241722,MLI-2017-1-15259-5,2017,True,Clear,1,14113,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,3,"""ICG Crisiswatch,2017-09-30,Mali - Crisiswatch - September 2017"";""RFI Afrique,2017-09-16,Mali: the north of the country still under attack"";""Sahel memo,2018-05-29,Mali – Sahel: September 2017 Violent incidents by Al-Qaeda affiliate Jama’at Nusrat al-Islam wal Muslimeen (JNIM), Islamic State in the Greater Sahara (ISGS), Islamic State in West Africa Province (ISWAP), Ansaroul Islam, and other security incidents""",ICG Crisiswatch;RFI Afrique;Sahel memo,2017-09-30;2017-09-16;2018-05-29,"Mali - Crisiswatch - September 2017;Mali: the north of the country still under attack;Mali – Sahel: September 2017 Violent incidents by Al-Qaeda affiliate Jama’at Nusrat al-Islam wal Muslimeen (JNIM), Islamic State in the Greater Sahara (ISGS), Islamic State in West Africa Province (ISWAP), Ansaroul Islam, and other security incidents",ICG,2,Menaka town,near Menaka city,Ménaka region,Ménaka cercle,15.918200,2.402200,POINT (2.402200 15.918200),152285,Mali,432,Africa,1,1,09/14/2017 00:00:00,09/14/2017 00:00:00,3,0,0,0,3,3,3,
243983,MLI-2017-1-15108-44,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,6,"""Reuters News,2017-10-26,Islamist militants 'taken out of action' in Mali: French military"";""BBC Monitoring Africa,2017-10-28,French forces 'put out of action' 15 jihadists in Mali"";""BBC Monitoring Africa,2017-11-01,Al-Qaeda linked group reiterates claim over French strike in Mali"";""Agence France Presse,2017-11-05,Malian soldiers 'killed during French raid'"";""Crisis Watch,2017-10-31,Mali  OCTOBER 2017"";""Libération,2017-11-05,Malian soldiers kidnapped by jihadists killed in French army raid""",Reuters News;BBC Monitoring Africa;BBC Monitoring Africa;Agence France Presse;Crisis Watch;Libération,2017-10-26;2017-10-28;2017-11-01;2017-11-05;2017-10-31;2017-11-05,Islamist militants 'taken out of action' in Mali: French military;French forces 'put out of action' 15 jihadists in Mali;Al-Qaeda linked group reiterates claim over French strike in Mali;Malian soldiers 'killed during French raid';Mali  OCTOBER 2017;Malian soldiers kidnapped by jihadists killed in French army raid,French armed forces spokesman; JNIM; a defence ministry official ,2,Ti-n-Bídene wadi,"Abeibara region

Tin-bidene wadi, near Abeibara",Kidal region,Tin-Essako cercle,18.944170,2.044170,POINT (2.044170 18.944170),156605,Mali,432,Africa,1,2,10/22/2017 00:00:00,10/23/2017 00:00:00,0,3,0,11,14,14,14,
243985,MLI-2017-1-15108-45,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Agence France Presse,2017-10-26,Al-Qaeda-linked group claims killing of 2 Mali soldiers""",Agence France Presse,2017-10-26,Al-Qaeda-linked group claims killing of 2 Mali soldiers,"Nusrat al-Islam wal Muslimeen, the Malian defence ministry",1,Soumpi town,Soumpi,Tombouctou region,Niafunke cercle,15.843600,-4.325500,POINT (-4.325500 15.843600),152272,Mali,432,Africa,1,1,10/25/2017 00:00:00,10/25/2017 00:00:00,2,0,0,0,2,2,2,
243986,MLI-2017-1-15108-55,2017,True,Clear,1,11347,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Agence France Presse,2017-10-26,Three UN peacekeepers killed, two hurt in Mali landmine"";""Rida Lyammouri on Twitter,2017-10-27,Mali...""",Agence France Presse;Rida Lyammouri on Twitter,2017-10-26;2017-10-27,"Three UN peacekeepers killed, two hurt in Mali landmine;Mali...",MINUSMA; JNIM,5,Aguelhoc - Tessalit road,"between Tessalit and Aguelhok,",Kidal region,Kidal cercle,19.897601,0.941947,POINT (0.941947 19.897601),158042,Mali,432,Africa,1,1,10/26/2017 00:00:00,10/26/2017 00:00:00,3,0,0,0,3,3,3,
